name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,03/31/2007
InvestingCashFlow,"-20,184,000","-7,674,000","-8,428,000","-5,811,000","1,729,000","-2,313,000","-2,356,000","-3,442,000","-8,435,000","-924,000","-3,888,000","-7,723,000","-61,822,000","-7,208,000","-4,205,000","-3,790,000","-2,350,000","-6,436,000","-7,180,000","-2,667,000","-1,136,000","3,131,000","1,269,000","7,141,000","6,484,000","17,616,000","5,888,000","-3,997,000","-49,028,000","-32,440,000","-25,839,000","-9,222,000","-10,690,000","-13,873,000","-12,748,000","-51,605,000","-142,534,000","-39,552,000","-20,324,000","-45,389,000","-53,990,000","-50,480,000","-38,311,000","-52,673,000","-48,152,000","-35,666,000","-37,383,000","-39,886,000","-33,915,000","-25,100,000","-20,488,000","-38,042,000","-18,215,000","-29,776,000","-44,319,000","-17,747,000","-5,895,000","0","-6,084,412","1,731,000"
	CashFlowFromContinuingInvestingActivities,"-20,184,000","-7,674,000","-8,428,000","-5,811,000","1,729,000","-2,313,000","-2,356,000","-3,442,000","-8,435,000","-924,000","-3,888,000","-7,723,000","-61,822,000","-7,208,000","-4,205,000","-3,790,000","-2,350,000","-6,436,000","-7,180,000","-2,667,000","-1,136,000","3,131,000","1,269,000","7,141,000","6,484,000","17,616,000","5,888,000","-3,997,000","-49,028,000","-32,440,000","-25,839,000","-9,222,000","-10,690,000","-13,873,000","-12,748,000","-51,605,000","-142,534,000","-39,552,000","-20,324,000","-45,389,000","-53,990,000","-50,480,000","-38,311,000","-52,673,000","-48,152,000","-35,666,000","-37,383,000","-39,886,000","-33,915,000","-25,100,000","-20,488,000","-38,042,000","-18,215,000","-29,776,000","-44,319,000","-17,747,000","-5,895,000","0","-6,084,412","1,731,000"
		CapitalExpenditureReported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-28,603,000",,,,,,,,,,,,,,
		NetPPEPurchaseAndSale,"-18,182,000","-6,795,000","-1,310,000","-5,811,000","-4,266,000","-2,360,000","2,430,000","-3,442,000","-4,935,000","-5,710,000","-3,888,000","-4,431,000","-51,491,000","-3,958,000","-4,205,000","-3,790,000","-2,350,000","-6,436,000","-7,180,000","-2,667,000","-1,136,000","3,130,000","-3,636,000","-2,481,000","-5,757,000","-6,018,000","-9,034,000","-17,993,000","-10,311,000","-8,678,000","-6,428,000","-10,186,000","-13,220,000","-31,919,000","-58,170,000","-62,468,000","-62,611,000","-61,148,000","-86,374,000","-72,857,000","-48,698,000","-38,477,000","-35,398,000","-37,180,000","-35,391,000","-29,145,000","-30,327,000","-20,002,000","-24,114,000","-13,950,000","-18,969,000","-33,207,000","-19,462,000","-29,778,000","-44,348,000","-17,719,000",,,"-9,455,403","-5,195,000"
			PurchaseOfPPE,"-24,224,000","-6,795,000","-7,352,000","-5,811,000","-4,266,000","-2,360,000","-2,356,000","-3,442,000","-4,935,000","-5,710,000","-3,888,000","-4,431,000","-51,559,000","-3,958,000","-4,223,000","-3,790,000","-2,408,000","-6,470,000","-7,279,000","-2,667,000","-1,136,000","-2,423,000","-3,636,000","-2,481,000","-5,757,000","-6,018,000","-9,034,000","-17,993,000","-10,311,000","-8,678,000","-6,445,000","-10,186,000","-13,220,000","-31,919,000","-64,258,000","-62,468,000","-62,611,000","-61,148,000","-86,374,000","-72,857,000","-48,698,000","-38,477,000","-35,398,000","-37,180,000","-35,391,000","-29,145,000","-30,327,000","-20,002,000","-24,114,000","-13,950,000","-18,969,000","-33,207,000","-19,462,000","-29,778,000","-44,795,000","-17,710,000",,,"-9,955,122","-5,195,000"
			SaleOfPPE,,,"0",,,,,,,,"0","0","68,000","0","18,000","0","58,000","34,000","99,000","0","0","5,553,000",,,,,,,,,"17,000","0","0","0","5,980,000",,,,,,,,,,,,,,,,,,,,,,,,,
		NetIntangiblesPurchaseAndSale,,,,,,,"0","0","0",,"0","-3,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,"0","0","0",,"0","-3,292,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetInvestmentPurchaseAndSale,"-1,979,000","-903,000","-1,076,000","0","0",,"0","0","-3,500,000",,,,,,,,,,"0","0","0","1,000","4,905,000","9,622,000","12,241,000","23,634,000","14,922,000","13,996,000","-38,717,000","-23,762,000","-19,411,000","964,000","2,530,000","18,046,000","45,530,000","10,823,000","-79,981,000","21,586,000","66,050,000","27,468,000","-5,292,000","-12,005,000","-2,913,000","-15,493,000","-13,567,000","-6,521,000","-7,068,000","-21,460,000","-9,801,000","-11,150,000","-9,645,000","-4,846,000","-751,000","0",,,,,,
			PurchaseOfInvestment,,,"-1,076,000","0","0",,"0","0","-3,500,000",,,,,,,,,,,"0",,,"0","-8,825,000","-1,500,000","0","3,000","-6,344,000","-44,627,000","-27,600,000","-20,190,000","0","-2,000","-5,000","0","-1,000","-80,234,000","0","-2,034,000","-17,691,000","-34,907,000","-30,727,000","-23,671,000","-25,901,000","-30,160,000","-22,299,000","-19,242,000","-38,271,000","-12,002,000","-11,636,000","-10,784,000","-6,944,000",,,,,,,,
			SaleOfInvestment,,,,,,,,,,,,,,,,,,,"0","0","0","1,000","4,905,000","18,447,000","13,741,000","23,634,000","14,919,000","20,340,000","5,910,000","3,838,000","779,000","964,000","2,532,000","18,051,000","45,530,000","10,824,000","253,000","21,586,000","68,084,000","45,159,000","29,615,000","18,722,000","20,758,000","10,408,000","16,593,000","15,778,000","12,174,000","16,811,000","2,201,000","486,000","1,139,000",,,"0",,,,,,
		NetOtherInvestingChanges,,"24,000",,"0","5,995,000","47,000",,"0","0","4,786,000",,,,"-3,250,000",,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,"0","0","0","40,000","58,000","10,000","0","0","0","2,000","0","0","-27,797,000","28,603,000","12,000","1,576,000","0","0","8,126,000","11,000","1,998,000","2,000","447,000","-456,000",,,"3,370,991","6,926,000"
FinancingCashFlow,"-49,714,000","-2,724,000","-401,000","-29,789,000","-16,800,000","-292,000","-42,000","-16,791,000","-10,161,000","9,951,000","-296,000","-640,000","19,834,000","-103,000","-11,077,000","0","-1,773,000","-2,451,000","3,397,000","-4,378,000","-23,137,000","11,359,000","-15,068,000","-1,189,000","-1,419,000","-1,407,000","-1,000","-364,000","7,000","-1,037,000","-56,000","0","0","-611,000","-75,000","-429,000","149,397,000","-577,000","-56,686,000","219,000","-488,000","-449,000","-61,000","-1,417,000","-489,000","139,000","39,000","-45,000","-487,000","-176,000","-41,000","0","-403,000","-880,000","-85,000","-132,000","52,780,000","0","-5,060,049","-3,232,000"
	CashFlowFromContinuingFinancingActivities,"-49,714,000","-2,724,000","-401,000","-29,789,000","-16,800,000","-292,000","-42,000","-16,791,000","-10,161,000","9,951,000","-296,000","-640,000","19,834,000","-103,000","-11,077,000","0","-1,773,000","-2,451,000","3,397,000","-4,378,000","-23,137,000","11,359,000","-15,068,000","-1,189,000","-1,419,000","-1,407,000","-1,000","-364,000","7,000","-1,037,000","-56,000","0","0","-611,000","-75,000","-429,000","149,397,000","-577,000","-56,686,000","219,000","-488,000","-449,000","-61,000","-1,417,000","-489,000","139,000","39,000","-45,000","-487,000","-176,000","-41,000","0","-403,000","-880,000","-85,000","-132,000","52,780,000","0","-17,168,212","-3,232,000"
		NetIssuancePaymentsOfDebt,"-45,946,000","0","0","-29,817,000","-16,129,000","-129,000","-74,000","-15,000,000","-10,000,000","10,000,000","0","-183,000","20,000,000","0","-10,000,000","0","-1,500,000","-2,400,000","3,900,000","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0","0","0","0","1,000","0",,,"10,533,876","-1,743,000"
			NetLongTermDebtIssuance,"-16,129,000","0","0","0","-16,129,000","-129,000","-74,000","-15,000,000","-10,000,000","10,000,000","0","-500,000","-10,000,000","0","-10,000,000","0","-1,500,000","0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0","0","0","0",,,,,,"-1,743,000"
				LongTermDebtIssuance,,,"0","0","0","0","0","0","10,000,000","10,000,000","0","317,000","30,000,000","0","0","0","0","13,500,000","13,000,000",,,,,,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0",,,"0",,,,,,"101,921,000"
				LongTermDebtPayments,"-16,129,000","0","0","0","-16,129,000","-129,000","-74,000","-15,000,000","-20,000,000",,"0","-500,000","-10,000,000","0","-10,000,000","0","-1,500,000","0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,664,000"
			NetShortTermDebtIssuance,"9,817,000",,"0","-29,817,000","0","0","0","0","0","10,000,000","0","-183,000","20,000,000","0","0","0","-1,500,000","-2,400,000","3,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtIssuance,"10,317,000",,"0","0","0","0","0","0","0","10,000,000","0","317,000","30,000,000","0","0","0","0","13,500,000","13,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				ShortTermDebtPayments,"-500,000",,"0","-29,817,000",,,"0","0","0",,"0","-500,000","-10,000,000","0","0","0","-1,500,000","-15,900,000","-9,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NetCommonStockIssuance,,,,,,,,,,,"0",,,,"0",,,"0","0","1,651,000","11,000","57,468,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","-132,000",,,"-3,915",
			CommonStockIssuance,,,,,,,,,,,,,,,"0","0","0","0","0","1,651,000","11,000","57,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","-132,000",,,"-3,915",
			CommonStockPayments,,,,,,,,,,,"0",,,,"-10,000,000",,,"0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-56,474,000",,,,,,,,,,,,,,,,,,,,,
			CommonStockDividendPaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,,,"-56,474,000",,,,,,,,,,,,,,,,,,,,,
		ProceedsFromStockOptionExercised,"136,000","90,000","8,000","30,000","8,000","43,000","108,000","0","0","0","12,000","0","0","9,000","67,000","0","36,000","11,000","121,000",,,,,,,,,,,,,,,,"0","0",,,"0","34,000","0","0","0","31,000","45,000","254,000","83,000",,,,,,,,,,,,,
		NetOtherFinancingCharges,"-3,904,000","-2,814,000","-409,000","-2,000","-679,000","-206,000","-76,000","-1,791,000","-161,000","-49,000","-308,000","-457,000","-166,000","-112,000","-1,144,000","0","-309,000","-62,000","-624,000","-29,000","-148,000","-109,000","-68,000","-1,189,000","-1,419,000","-1,407,000","-1,000","-364,000","7,000","-1,037,000","-56,000","0","0","-611,000","-75,000","-429,000","-603,000","-577,000","-212,000","185,000","-488,000","-449,000","-61,000","-1,448,000","-534,000","-115,000","-44,000","-64,000","-487,000","-176,000",,,,"-880,000","0","0",,,"-15,590,010","-1,489,000"
EndCashPosition,"60,858,000","60,858,000","37,146,000","26,331,000","53,944,000","36,688,000","20,184,000","9,924,000","35,218,000","45,037,000","21,239,000","13,659,000","16,143,000","34,514,000","33,704,000","37,694,000","26,715,000","6,566,000","1,068,000","1,694,000","6,190,000","20,770,000","4,464,000","22,979,000","30,984,000","24,422,000","9,307,000","24,322,000","40,285,000","66,786,000","67,589,000","70,833,000","31,069,000","3,234,000","394,000","10,446,000","47,797,000","5,111,000","33,619,000","55,115,000","66,843,000","60,107,000","73,372,000","67,487,000","71,250,000","69,230,000","76,133,000","66,692,000","98,009,000","100,331,000","89,792,000","87,247,000","118,673,000","102,459,000","116,573,000","138,818,000","89,817,000","1,000","1,960,406","971,000"
	ChangesInCash,"24,170,000","23,712,000","10,815,000","-27,613,000","17,256,000","16,504,000","10,260,000","-25,294,000","-9,819,000","23,798,000","7,580,000","-2,484,000","-18,371,000","810,000","-3,990,000","10,979,000","20,149,000","5,017,000","-626,000","-4,496,000","-14,580,000","16,306,000","-18,515,000","-8,005,000","6,562,000","15,115,000","-15,015,000","-15,963,000","-26,501,000","-803,000","-3,244,000","39,764,000","27,835,000","2,840,000","-10,052,000","-37,351,000","42,686,000","-28,508,000","-21,496,000","-11,728,000","6,736,000","-13,265,000","5,885,000","-3,763,000","2,020,000","-6,903,000","9,441,000","-31,317,000","-2,322,000","10,539,000","2,545,000","-31,426,000","16,214,000","-14,114,000","-22,245,000","49,001,000","89,817,000","0","-529,612","685,000"
	BeginningCashPosition,"36,688,000","37,146,000","26,331,000","53,944,000","36,688,000","20,184,000","9,924,000","35,218,000","45,037,000","21,239,000","13,659,000","16,143,000","34,514,000","33,704,000","37,694,000","26,715,000","6,566,000","1,549,000","1,694,000","6,190,000","20,770,000","4,464,000","22,979,000","30,984,000","24,422,000","9,307,000","24,322,000","40,285,000","66,786,000","67,589,000","70,833,000","31,069,000","3,234,000","394,000","10,446,000","47,797,000","5,111,000","33,619,000","55,115,000","66,843,000","60,107,000","73,372,000","67,487,000","71,250,000","69,230,000","76,133,000","66,692,000","98,009,000","100,331,000","89,792,000","87,247,000","118,673,000","102,459,000","116,573,000","138,818,000","89,817,000","1,000","1,000","2,490,018","286,000"
IncomeTaxPaidSupplementalData,"198,000","13,000","62,000","40,000","83,000","8,000","5,000","91,000",,,"-26,000","870,000",,,,,,,"3,000","1,486,000","0","10,000","12,000","0","50,000","38,000","-12,000","-16,000","30,000","11,000","206,000",,"72,000","2,025,000","-2,277,000","0","108,000","2,194,000","7,217,000","272,000","295,000","595,000","895,000","378,000","12,512,000","93,000","-340,000","-134,000","2,371,000","1,771,000","94,000","345,000","6,765,000","35,000",,,,,,
InterestPaidSupplementalData,"730,000","22,000","24,000","74,000","610,000","167,000","493,000","330,000","1,417,000","227,000","1,275,000","296,000","1,113,000","49,000","5,099,000","-3,205,000","1,481,000","95,000","2,551,000","711,000","5,910,000","2,467,000","5,719,000","26,000","3,087,000","134,000","2,799,000","157,000","2,963,000","161,000","2,863,000","126,000","2,708,000","112,000","374,000","134,000","136,000","128,000","484,000","417,000","511,000","428,000","183,000","406,000","450,000","309,000","559,000","479,000","519,000","576,000","631,000","513,000","446,000","347,000",,,,,,
CapitalExpenditure,"-24,224,000","-6,795,000","-7,352,000","-5,811,000","-4,266,000","-2,360,000","-2,356,000","-3,442,000","-4,935,000","-5,710,000","-3,888,000","-7,723,000","-65,140,000","-3,958,000","-4,223,000","-3,790,000","-2,408,000","-6,470,000","-7,279,000","-2,667,000","-1,136,000","-2,423,000","-3,636,000","-2,481,000","-5,757,000","-6,018,000","-9,034,000","-17,993,000","-10,311,000","-8,678,000","-6,445,000","-10,186,000","-13,220,000","-31,919,000","-64,258,000","-62,468,000","-62,611,000","-61,148,000","-86,374,000","-72,857,000","-48,698,000","-38,477,000","-35,398,000","-37,180,000","-6,788,000","-57,748,000","-30,327,000","-20,002,000","-24,114,000","-13,950,000","-18,969,000","-33,207,000","-19,462,000","-29,778,000","-44,795,000","-17,710,000",,,"-9,955,122","-5,195,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,"0","0","0","0","0","1,651,000","11,000","57,468,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-86,000","-132,000",,,"-3,915",
IssuanceOfDebt,,,"0","0","0","0","0","0","10,000,000","10,000,000","0","317,000","30,000,000","0","0","0","0","13,500,000","13,000,000",,,,,,,,,,,,"0","0","0",,"0","0",,,,,,,,,,,,,,,"0",,,"0",,,,,,"101,921,000"
RepaymentOfDebt,"-45,946,000","0","0","-29,817,000","-16,129,000","-129,000","-74,000","-15,000,000","-20,000,000",,"0","-500,000","-10,000,000","0","-10,000,000","0","-1,500,000","-15,900,000","-9,100,000","-15,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-103,664,000"
RepurchaseOfCapitalStock,,,,,,,,,,,"0",,,,"-10,000,000",,,"0","0","-6,000,000","-23,000,000","-46,000,000","-15,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FreeCashFlow,"69,844,000","27,315,000","12,292,000","2,176,000","28,061,000","16,749,000","10,302,000","-8,503,000","3,842,000","9,061,000","7,876,000","-1,844,000","-41,523,000","4,163,000","7,069,000","10,979,000","21,864,000","7,434,000","-4,122,000","-118,000","8,557,000","-607,000","-8,352,000","-16,438,000","-4,260,000","-7,112,000","-29,936,000","-29,595,000","12,209,000","23,996,000","16,206,000","38,800,000","25,305,000","-14,595,000","-61,487,000","-47,785,000","-26,788,000","-49,527,000","-30,860,000","-39,415,000","12,516,000","-813,000","8,859,000","13,147,000","43,873,000","-29,124,000","16,458,000","-11,388,000","7,966,000","21,865,000","4,105,000","-26,591,000","15,370,000","-13,236,000","-22,636,000","49,170,000","36,643,000","0","659,727","-3,009,000"