name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020
TotalAssets,"822,199,000","840,086,000","229,943,000","232,165,000","217,747,000"
	CurrentAssets,"745,678,000","761,743,000","145,089,000","148,988,000","165,355,000"
		CashCashEquivalentsAndShortTermInvestments,"711,867,000","715,811,000","106,559,000","113,550,000","136,983,000"
			CashAndCashEquivalents,"207,968,000","521,812,000","66,320,000","79,576,000","83,642,000"
			OtherShortTermInvestments,"503,899,000","193,999,000","40,239,000","33,974,000","53,341,000"
		Receivables,"22,051,000","29,673,000","26,784,000","21,907,000","21,818,000"
			AccountsReceivable,"22,051,000","29,673,000","26,784,000","21,907,000","21,818,000"
				GrossAccountsReceivable,"22,363,000","30,098,000","27,167,000","22,210,000","22,131,000"
				AllowanceForDoubtfulAccountsReceivable,"-312,000","-425,000","-383,000","-303,000","-313,000"
		PrepaidAssets,"11,760,000","16,259,000","11,746,000","13,531,000","5,453,000"
		RestrictedCash,,"0","0","0","1,101,000"
	TotalNonCurrentAssets,"76,521,000","78,343,000","84,854,000","83,177,000","52,392,000"
		NetPPE,"70,621,000","71,967,000","73,384,000","73,886,000","43,494,000"
			GrossPPE,"70,621,000","71,967,000","77,001,000","77,009,000","45,644,000"
				Properties,,,"0","0","0"
				MachineryFurnitureEquipment,,,"6,969,000","5,937,000","5,018,000"
				OtherProperties,"70,621,000","71,967,000","61,090,000","62,739,000","37,776,000"
				Leases,,,"8,942,000","8,333,000","2,850,000"
			AccumulatedDepreciation,,,"-3,617,000","-3,123,000","-2,150,000"
		GoodwillAndOtherIntangibleAssets,"5,596,000","6,046,000","6,509,000","7,061,000","8,198,000"
			Goodwill,"1,211,000","1,211,000","1,211,000","1,211,000","1,211,000"
			OtherIntangibleAssets,"4,385,000","4,835,000","5,298,000","5,850,000","6,987,000"
		OtherNonCurrentAssets,"304,000","330,000","4,961,000","2,230,000","700,000"
TotalLiabilitiesNetMinorityInterest,"94,533,000","95,101,000","549,106,000","549,204,000","515,603,000"
	CurrentLiabilities,"34,806,000","33,503,000","38,492,000","36,760,000","32,183,000"
		PayablesAndAccruedExpenses,"16,073,000","21,607,000","13,572,000","22,309,000","7,746,000"
			Payables,"4,710,000","6,163,000","4,957,000","4,346,000","3,870,000"
				AccountsPayable,"3,554,000","6,163,000","4,360,000","4,346,000","3,354,000"
				TotalTaxPayable,"1,156,000",,"597,000",,"516,000"
			CurrentAccruedExpenses,"11,363,000","15,444,000","8,615,000","17,963,000","3,876,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"4,154,000",,"6,372,000",,"6,888,000"
		CurrentDebtAndCapitalLeaseObligation,"7,286,000","7,131,000","6,978,000","6,827,000","3,348,000"
			CurrentCapitalLeaseObligation,"7,286,000","7,131,000","6,978,000","6,827,000","3,348,000"
		CurrentDeferredLiabilities,"3,386,000",,"4,568,000",,"2,585,000"
			CurrentDeferredRevenue,"3,386,000",,"4,568,000",,"2,585,000"
		OtherCurrentLiabilities,"3,907,000","4,765,000","7,002,000","7,624,000","11,616,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"59,727,000","61,598,000","510,614,000","512,444,000","483,420,000"
		LongTermDebtAndCapitalLeaseObligation,"59,727,000","61,598,000","63,448,000","65,278,000","36,254,000"
			LongTermCapitalLeaseObligation,"59,727,000","61,598,000","63,448,000","65,278,000","36,254,000"
		PreferredSecuritiesOutsideStockEquity,,"0","447,166,000","447,166,000","447,166,000"
TotalEquityGrossMinorityInterest,"727,666,000","744,985,000","-319,163,000","-317,039,000","-297,856,000"
	StockholdersEquity,"727,666,000","744,985,000","-319,163,000","-317,039,000","-297,856,000"
		CapitalStock,"39,000","38,000","3,000","3,000","10,000"
			CommonStock,"39,000","38,000","3,000","3,000","10,000"
		AdditionalPaidInCapital,"1,242,955,000","1,225,815,000","132,371,000","115,302,000","87,945,000"
		RetainedEarnings,"-513,287,000","-480,339,000","-451,016,000","-431,653,000","-385,014,000"
		GainsLossesNotAffectingRetainedEarnings,"-2,041,000","-529,000","-521,000","-691,000","-797,000"
TotalCapitalization,"727,666,000","744,985,000","-319,163,000","-317,039,000","-297,856,000"
CommonStockEquity,"727,666,000","744,985,000","-319,163,000","-317,039,000","-297,856,000"
CapitalLeaseObligations,"67,013,000","68,729,000","70,426,000","72,105,000","39,602,000"
NetTangibleAssets,"722,070,000","738,939,000","-325,672,000","-324,100,000","-306,054,000"
WorkingCapital,"710,872,000","728,240,000","106,597,000","112,228,000","133,172,000"
InvestedCapital,"727,666,000","744,985,000","-319,163,000","-317,039,000","-297,856,000"
TangibleBookValue,"722,070,000","738,939,000","-325,672,000","-324,100,000","-306,054,000"
TotalDebt,"67,013,000","68,729,000","70,426,000","72,105,000","39,602,000"
ShareIssued,"386,235,000","383,655,000","382,957,639","382,957,639","382,957,639"
OrdinarySharesNumber,"386,235,000","383,655,000","382,957,639","382,957,639","382,957,639"