name,ttm,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011
OperatingCashFlow,"555,413,000","70,794,000","86,575,000","168,359,000","229,685,000","18,393,000","-13,080,000","-39,323,000","-27,559,000","-40,767,000","34,733,000","146,297,000","129,698,000","37,688,000","26,477,000","140,644,000","106,497,000","20,317,000","4,678,000","99,476,000","82,611,000","5,692,000","21,541,000","147,134,000","79,506,000","32,231,000","6,354,000","137,838,000","104,400,000","37,682,000","-8,407,000","136,430,000","120,498,000","13,011,000","13,477,000","178,586,000","73,557,000","24,174,000","865,000","161,792,000","148,972,000","-8,116,000","-3,544,000"
	CashFlowFromContinuingOperatingActivities,"555,413,000","70,794,000","86,575,000","168,359,000","229,685,000","18,393,000","-13,080,000","-39,323,000","-27,559,000","-40,767,000","34,733,000","146,297,000","129,698,000","37,688,000","26,477,000","140,644,000","106,497,000","20,317,000","4,678,000","99,476,000","82,611,000","5,692,000","21,541,000","147,134,000","79,506,000","32,231,000","6,354,000","137,838,000","104,400,000","37,682,000","-8,407,000","136,430,000","120,498,000","13,011,000","13,477,000","178,586,000","73,557,000","24,174,000","865,000","161,792,000","148,972,000","-8,116,000","-3,544,000"
		NetIncomeFromContinuingOperations,"292,410,000","-8,987,000","71,538,000","102,097,000","127,762,000","-44,884,000","-45,536,000","-79,237,000","-131,029,000","-56,519,000","-24,183,000","98,028,000","52,651,000","-37,020,000","-11,053,000","95,988,000","22,697,000","-62,844,000","-20,441,000","55,034,000","-175,850,000","-61,129,000","-11,905,000","65,655,000","17,768,000","-84,049,000","-11,028,000","97,950,000","5,809,000","-43,598,000","-25,446,000","87,460,000","37,336,000","-49,431,000","-13,507,000","120,199,000","-15,854,000","-40,360,000","-8,799,000","92,257,000","39,120,000","-45,134,000","-30,846,000"
		OperatingGainsLosses,,,"0",,,,,,,"-594,000",,,"505,000","45,000","15,354,000","4,826,000","7,255,000","396,000","4,172,000","7,405,000","332,000","9,759,000","2,817,000","104,000","217,000","6,503,000","2,907,000","591,000","23,469,000","910,000","4,098,000","1,062,000","185,000","908,000","1,971,000","3,894,000","32,517,000","4,147,000","5,084,000","39,000","2,710,000","3,390,000","9,547,000"
			GainLossOnSaleOfPPE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"185,000","908,000","1,971,000","3,894,000","88,000","4,147,000","5,084,000","39,000","2,710,000","3,390,000","9,547,000"
			GainLossOnInvestmentSecurities,,,,,,,,,,,,,,,,,,,,,,,"0","0","0","1,000","-1,000","1,000","1,000","286,000",,,,,,,,,,,,,
		DepreciationAmortizationDepletion,"150,714,000","38,612,000","39,549,000","36,306,000","36,247,000","36,558,000","36,540,000","38,052,000","37,941,000","38,013,000","40,232,000","40,822,000","40,053,000","39,450,000","41,320,000","41,187,000","40,018,000","38,430,000","42,697,000","42,230,000","39,500,000","38,867,000","42,972,000","40,921,000","40,708,000","75,048,000","44,034,000","44,505,000","50,110,000","43,854,000","47,542,000","44,371,000","43,086,000","41,276,000","41,932,000","42,322,000","40,424,000","41,408,000","44,890,000","44,737,000","41,439,000","35,909,000","58,730,000"
			DepreciationAndAmortization,"150,714,000","38,612,000","39,549,000","36,306,000","36,247,000","36,558,000","36,540,000","38,052,000","37,941,000","38,013,000","40,232,000","40,822,000","40,053,000","39,450,000","41,320,000","41,187,000","40,018,000","38,430,000","42,697,000","42,230,000","39,500,000","38,867,000","42,972,000","40,921,000","40,708,000","75,048,000","44,034,000","44,505,000","50,110,000","43,854,000","47,542,000","44,371,000","43,086,000","41,276,000","41,932,000","42,322,000","40,424,000","41,408,000","44,890,000","44,737,000","41,439,000","35,909,000","58,730,000"
		DeferredTax,"-4,875,000","-6,531,000","-13,009,000","8,210,000","6,455,000","-5,773,000","-10,109,000","-8,392,000","7,892,000","-20,805,000","-1,707,000","34,242,000","22,069,000","-16,606,000","-7,584,000","36,301,000","11,994,000","-23,817,000","-12,040,000","33,736,000","-66,372,000","-41,801,000","-18,468,000","71,777,000","5,585,000","-49,957,000","-11,216,000","58,730,000","2,772,000","-27,040,000","-17,356,000","53,794,000","24,334,000","-32,772,000","-7,912,000","64,390,000","-8,414,000","-24,046,000","-19,294,000","62,297,000","25,790,000","-29,814,000","-22,522,000"
			DeferredIncomeTax,"-4,875,000","-6,531,000","-13,009,000","8,210,000","6,455,000","-5,773,000","-10,109,000","-8,392,000","7,892,000","-20,805,000","-1,707,000","34,242,000","22,069,000","-16,606,000","-7,584,000","36,301,000","11,994,000","-23,817,000","-12,040,000","33,736,000","-66,372,000","-41,801,000","-18,468,000","71,777,000","5,585,000","-49,957,000","-11,216,000","58,730,000","2,772,000","-27,040,000","-17,356,000","53,794,000","24,334,000","-32,772,000","-7,912,000","64,390,000","-8,414,000","-24,046,000","-19,294,000","62,297,000","25,790,000","-29,814,000","-22,522,000"
		AssetImpairmentCharge,"-8,707,000",,,,,,,,,,"846,000",,,,"0",,,,"0","0",,,,,,,,,,,,,,,,,,,,,,,
		StockBasedCompensation,"42,231,000","6,982,000","16,566,000","13,049,000","5,634,000","4,473,000","4,264,000","3,484,000","3,320,000","-3,601,000","2,662,000","1,162,000","4,084,000","3,198,000","3,532,000","5,183,000","5,892,000","7,545,000","3,938,000","3,245,000","11,906,000","4,114,000","2,919,000","2,545,000","2,461,000","29,590,000","1,727,000","1,549,000","1,398,000","1,853,000","444,000","570,000","573,000","762,000","1,321,000","2,482,000","1,902,000","320,000","304,000","325,000","300,000","262,000","386,000"
		OtherNonCashItems,"15,983,000","5,952,000","4,272,000","2,528,000","3,231,000","2,204,000","7,466,000","1,407,000","1,376,000","822,000","824,000","849,000","874,000","899,000","1,001,000","1,149,000","1,154,000","1,157,000","1,201,000","1,144,000","1,143,000","1,324,000","1,326,000","1,331,000","1,333,000","1,335,000","1,239,000","1,157,000","1,685,000","2,328,000","2,331,000","1,900,000","2,467,000","2,701,000","3,164,000","3,178,000","3,201,000","4,240,000","0","4,349,000","4,321,000","6,087,000","4,513,000"
		ChangeInWorkingCapital,"6,939,000","34,766,000","-32,341,000","-45,842,000","50,356,000","25,815,000","-5,705,000","5,363,000","52,347,000","1,917,000","16,059,000","-32,026,000","9,462,000","47,722,000","-16,093,000","-43,990,000","17,487,000","59,450,000","-14,849,000","-43,318,000","2,620,000","54,558,000","1,880,000","-35,199,000","11,434,000","53,761,000","-21,309,000","-66,644,000","19,157,000","59,375,000","-20,020,000","-52,727,000","12,517,000","49,567,000","-13,492,000","-57,879,000","19,781,000","38,465,000","-21,320,000","-42,212,000","35,292,000","21,184,000","-23,352,000"
			ChangeInReceivables,"-26,971,000","3,408,000","14,768,000","1,650,000","-46,797,000","-28,548,000","-5,630,000","4,042,000","19,344,000","7,005,000","5,048,000","12,850,000","-4,704,000","-2,329,000","12,459,000","7,052,000","-22,640,000","-21,218,000","14,443,000","5,589,000","-17,982,000","-5,055,000","16,557,000","9,013,000","-18,017,000","-5,443,000","11,475,000","7,511,000","-20,716,000","-1,892,000","9,347,000","4,410,000","-10,732,000","3,231,000","10,217,000","8,579,000","-19,771,000","-2,240,000","12,704,000","6,256,000","-15,947,000","1,638,000","13,193,000"
				ChangesInAccountReceivables,"-26,971,000","3,408,000","14,768,000","1,650,000","-46,797,000","-28,548,000","-5,630,000","4,042,000","19,344,000","7,005,000","5,048,000","12,850,000","-4,704,000","-2,329,000","12,459,000","7,052,000","-22,640,000","-21,218,000","14,443,000","5,589,000","-17,982,000","-5,055,000","16,557,000","9,013,000","-18,017,000","-5,443,000","11,475,000","7,511,000","-20,716,000","-1,892,000","9,347,000","4,410,000","-10,732,000","3,231,000","10,217,000","8,579,000","-19,771,000","-2,240,000","12,704,000","6,256,000","-15,947,000","1,638,000","13,193,000"
			ChangeInInventory,"-16,811,000","-15,601,000","-4,294,000","-709,000","3,793,000","1,854,000","3,268,000","1,654,000","-1,196,000","-1,459,000","1,640,000","6,480,000","-435,000","-6,964,000","-1,246,000","5,508,000","-2,121,000","-6,761,000","948,000","5,311,000","-4,732,000","-4,812,000","4,721,000","8,603,000","-3,370,000","-7,451,000","678,000","6,171,000","-872,000","-4,743,000","3,266,000","7,542,000","-2,520,000","-5,579,000","1,133,000","8,264,000","-3,666,000","-5,897,000","59,000","5,120,000","1,805,000","-11,140,000","384,000"
			ChangeInPrepaidAssets,"-7,544,000","-7,653,000","-4,091,000","5,563,000","-1,363,000","-2,533,000","5,952,000","4,552,000","4,292,000","-9,586,000","-32,417,000","4,082,000","1,604,000","-628,000","-5,141,000","3,424,000","2,583,000","-3,141,000","-3,116,000","3,778,000","6,720,000","-4,046,000","-8,282,000","4,858,000","3,112,000","-2,884,000","-2,360,000","2,684,000","2,724,000","-2,213,000","-3,166,000","4,244,000","1,063,000","-3,417,000","-5,276,000","1,847,000","4,211,000","-6,125,000",,,"3,538,000","-5,511,000",
			ChangeInPayablesAndAccruedExpense,"34,590,000","-2,917,000","-13,203,000","11,173,000","39,537,000","-9,867,000","-10,640,000","8,061,000","16,864,000","-17,785,000","55,571,000","-6,583,000","486,000","5,476,000","-10,991,000","-9,544,000","15,172,000","28,148,000","-9,083,000","-6,469,000","972,000","11,779,000","14,965,000","-12,245,000","7,191,000","14,650,000","-7,833,000","-33,176,000","18,663,000","15,784,000","-13,303,000","-25,324,000","11,007,000","13,138,000","-4,974,000","-22,400,000","14,367,000","7,384,000","-10,017,000","-13,189,000","26,557,000","-9,459,000","-2,096,000"
				ChangeInPayable,"27,875,000","5,599,000","-7,919,000","7,608,000","22,587,000","-2,226,000","-5,216,000","-17,768,000","10,904,000","13,720,000","-1,042,000","-11,392,000","13,452,000","1,715,000","4,668,000","-13,838,000","5,947,000","16,540,000","2,020,000","-20,428,000","-1,443,000","27,198,000","6,362,000","-20,941,000","9,419,000","8,760,000","4,294,000","-28,551,000","17,761,000","9,019,000","-5,045,000","-28,443,000","14,061,000","10,636,000","8,322,000","-30,099,000","14,975,000","11,095,000","1,991,000","-23,844,000","4,291,000","11,315,000","11,229,000"
					ChangeInAccountPayable,"27,875,000","5,599,000","-7,919,000","7,608,000","22,587,000","-2,226,000","-5,216,000","-17,768,000","10,904,000","13,720,000","-1,042,000","-11,392,000","13,452,000","1,715,000","4,668,000","-13,838,000","5,947,000","16,540,000","2,020,000","-20,428,000","-1,443,000","27,198,000","6,362,000","-20,941,000","9,419,000","8,760,000","4,294,000","-28,551,000","17,761,000","9,019,000","-5,045,000","-28,443,000","14,061,000","10,636,000","8,322,000","-30,099,000","14,975,000","11,095,000","1,991,000","-23,844,000","4,291,000","11,315,000","11,229,000"
				ChangeInAccruedExpense,"6,715,000","-8,516,000","-5,284,000","3,565,000","16,950,000","-7,641,000","-5,424,000","25,829,000","5,960,000","-31,505,000","56,613,000","4,809,000","-12,966,000","3,761,000","-15,659,000","4,294,000","9,225,000","11,608,000","-11,103,000","13,959,000","2,415,000","-15,419,000","8,603,000","8,696,000","-2,228,000","5,890,000","-12,127,000","-4,625,000","902,000","6,765,000","-8,258,000","3,119,000","-3,054,000","2,502,000","-13,296,000","7,699,000","-608,000","-3,711,000","-12,008,000","10,655,000","22,266,000","-20,774,000","-13,325,000"
			ChangeInOtherWorkingCapital,"23,675,000","57,529,000","-25,521,000","-63,519,000","55,186,000","64,909,000","1,345,000","-12,946,000","13,043,000","23,742,000","-13,783,000","-48,855,000","12,511,000","52,167,000","-11,174,000","-50,430,000","24,493,000","62,422,000","-18,041,000","-51,527,000","17,642,000","56,692,000","-26,081,000","-45,428,000","22,518,000","54,889,000","-23,269,000","-49,834,000","19,358,000","52,439,000","-16,164,000","-43,599,000","13,699,000","42,194,000","-14,592,000","-54,169,000","24,640,000","45,343,000","-19,248,000","-45,863,000","19,339,000","45,656,000","-26,115,000"
InvestingCashFlow,"-148,666,000","-35,110,000","-55,263,000","-28,610,000","-29,683,000","-15,298,000","-33,460,000","-22,016,000","-4,450,000","-49,249,000","-42,337,000","-40,066,000","-64,903,000","-47,887,000","-38,802,000","-43,378,000","-52,027,000","-45,822,000","-32,432,000","-34,865,000","-46,172,000","-57,803,000","-24,166,000","-33,094,000","-55,524,000","-47,502,000","-39,869,000","-33,795,000","-42,760,000","-40,953,000","-31,464,000","-31,006,000","-46,745,000","-47,331,000","-40,573,000","-37,546,000","-55,471,000","-32,786,000","-49,342,000","-39,373,000","-58,540,000","-57,063,000","-61,765,000"
	CashFlowFromContinuingInvestingActivities,"-148,666,000","-35,110,000","-55,263,000","-28,610,000","-29,683,000","-15,298,000","-33,460,000","-22,016,000","-4,450,000","-49,249,000","-42,337,000","-40,066,000","-64,903,000","-47,887,000","-38,802,000","-43,378,000","-52,027,000","-45,822,000","-32,432,000","-34,865,000","-46,172,000","-57,803,000","-24,166,000","-33,094,000","-55,524,000","-47,502,000","-39,869,000","-33,795,000","-42,760,000","-40,953,000","-31,464,000","-31,006,000","-46,745,000","-47,331,000","-40,573,000","-37,546,000","-55,471,000","-32,786,000","-49,342,000","-39,373,000","-58,540,000","-57,063,000","-61,765,000"
		CapitalExpenditureReported,"-148,666,000","-35,110,000","-55,263,000","-28,610,000","-29,683,000","-15,298,000","-33,460,000","-22,016,000","-4,450,000","-49,249,000","-42,337,000","-40,142,000","-64,801,000","-47,937,000","-38,892,000","-43,506,000","-51,550,000","-45,822,000","-32,879,000","-36,463,000","-46,322,000","-56,853,000","-25,022,000","-32,272,000","-55,378,000","-47,846,000","-40,173,000","-33,595,000","-42,861,000","-40,673,000","-31,832,000","-28,962,000","-47,020,000","-46,827,000","-40,406,000","-37,827,000","-55,706,000","-32,319,000","-36,769,000","-39,373,000","-58,540,000","-57,063,000","-61,765,000"
		NetIntangiblesPurchaseAndSale,,,,,,,,,,,,,,,,,,,,,,,,,,,"-120,000",,,,"0",,,,,,,,,,,,
			PurchaseOfIntangibles,,,,,,,,,,,,,,,,,,,,,,,,,,,"-120,000",,,,"0",,,,,,,,,,,,
		NetOtherInvestingChanges,"114,000",,,,,,,,,,"0","76,000","-102,000","50,000","90,000","128,000",,,"447,000","1,598,000","150,000","-950,000","856,000","-822,000","-146,000","344,000","424,000","-200,000","101,000","-280,000","368,000","-144,000","275,000","-504,000","-167,000","281,000","235,000","-467,000",,,,,
FinancingCashFlow,"-458,843,000","-99,558,000","-141,984,000","-202,308,000","-14,993,000","-5,612,000","-8,106,000","174,037,000","215,454,000","242,819,000","-4,061,000","-98,460,000","-72,790,000","28,006,000","-80,040,000","-4,614,000","-60,401,000","32,159,000","8,590,000","-46,103,000","-35,822,000","16,370,000","15,776,000","-87,467,000","-36,240,000","37,792,000","-67,165,000","-37,323,000","-52,078,000","2,734,000","-31,415,000","-53,238,000","-71,987,000","-21,281,000","-66,579,000","-24,460,000","16,483,000","22,304,000","-48,691,000","-77,326,000","-76,175,000","82,009,000","27,799,000"
	CashFlowFromContinuingFinancingActivities,"-458,843,000","-99,558,000","-141,984,000","-202,308,000","-14,993,000","-5,612,000","-8,106,000","174,037,000","215,454,000","242,819,000","-4,061,000","-98,460,000","-72,790,000","28,006,000","-80,040,000","-4,614,000","-60,401,000","32,159,000","8,590,000","-46,103,000","-35,822,000","16,370,000","15,776,000","-87,467,000","-36,240,000","37,792,000","-67,165,000","-37,323,000","-52,078,000","2,734,000","-31,415,000","-53,238,000","-71,987,000","-21,281,000","-66,579,000","-24,460,000","16,483,000","22,304,000","-48,691,000","-77,326,000","-76,175,000","82,009,000","27,799,000"
		NetIssuancePaymentsOfDebt,"-109,630,000","-3,000,000","-3,000,000","-99,754,000","-3,876,000","-3,876,000","-3,876,000","176,446,000","216,959,000","258,624,000","-3,877,000","-98,876,000","76,124,000","31,123,000","26,123,000","-5,926,000","-60,927,000","34,073,000","9,074,000","-45,927,000","-33,720,000","32,619,000","24,351,000","-69,212,000","-14,213,000","55,788,000","-19,212,000","-4,213,000","-14,212,000","26,487,000","-3,512,000","-35,000,000","-3,513,000","-3,512,000","-3,513,000","-6,513,000","-205,545,000","24,771,000","-5,229,000","-77,333,000","-70,332,000","546,377,000","31,875,000"
			NetLongTermDebtIssuance,"-109,630,000","-3,000,000","-3,000,000","-99,754,000","-3,876,000","-3,876,000","-3,876,000","487,446,000","218,459,000","-3,876,000","-3,877,000","-3,876,000","-3,876,000","-3,877,000","-3,877,000","-5,926,000","-5,927,000","-5,927,000","-5,926,000","-5,927,000","-8,720,000","-8,030,000","0","-4,212,000","-4,213,000","-4,212,000","-34,212,000","-4,213,000","15,788,000","-3,513,000","-3,512,000","-35,000,000","-3,513,000","-3,512,000","-3,513,000","-6,513,000","-205,545,000","24,771,000","30,771,000","-77,333,000","-70,332,000","546,377,000","-4,125,000"
				LongTermDebtIssuance,,,"0","1,922,222,000",,,"0","491,323,000","222,335,000","272,500,000","25,000,000","50,000,000","164,000,000","55,000,000","543,935,000","0","10,000,000","0","0","0","0","998,306,000","24,351,000","15,000,000","10,000,000","60,000,000","0","0","280,000,000","45,000,000","0","0","40,000,000","0","0","0","-28,545,000","30,000,000","0","0","-61,000,000","548,163,000","0"
				LongTermDebtPayments,"-2,031,852,000","-3,000,000","-3,000,000","-2,021,976,000","-3,876,000","-3,876,000","-3,876,000","-3,877,000","-3,876,000","-3,876,000","-3,877,000","-3,876,000","-3,876,000","-3,877,000","-547,812,000","-5,926,000","-5,927,000","-5,927,000","-5,926,000","-5,927,000","-8,720,000","-1,006,336,000","0","-4,212,000","-4,213,000","-4,212,000","-34,212,000","-4,213,000","-264,212,000","-3,513,000","-3,512,000","-35,000,000","-3,513,000","-3,512,000","-3,513,000","-6,513,000","-177,000,000","-5,229,000","30,771,000","-77,333,000","-9,332,000","-1,786,000","-4,125,000"
			NetShortTermDebtIssuance,,,"0","0","0","0","0","-311,000,000","-1,500,000","262,500,000","0","-95,000,000","80,000,000","35,000,000","30,000,000","0","-55,000,000","40,000,000","15,000,000","-40,000,000","-25,000,000","40,649,000","24,351,000","-65,000,000","-10,000,000","60,000,000","15,000,000","0","-30,000,000","30,000,000","0","0","0","0","0",,,,,,,,
				ShortTermDebtIssuance,,,"0","0","0","0","0","0","0","272,500,000","25,000,000","50,000,000","164,000,000","55,000,000","40,000,000","0","10,000,000","45,000,000","15,000,000","0","20,000,000","60,649,000","24,351,000","15,000,000","10,000,000","60,000,000","15,000,000","0","0","45,000,000","0","0","40,000,000","0",,,,,,,,,
				ShortTermDebtPayments,,,"0","0","0","0","0","-311,000,000","-1,500,000","-10,000,000","-25,000,000","-145,000,000","-84,000,000","-20,000,000","-10,000,000","0","-65,000,000","-5,000,000","0","-40,000,000","-45,000,000","-20,000,000","0","-80,000,000","-20,000,000","0","0","0","-30,000,000","-15,000,000","0","0","-40,000,000","0","0",,,,,,,,
		NetCommonStockIssuance,"-305,485,000","-89,736,000","-138,183,000","-77,566,000","0","0","0","0","0","-12,406,000","0","0",,,,,,,,,,,,,"0","0","-30,000,000","-15,000,000","0","-5,650,000","-9,350,000","-2,000",,,"-44,163,000","0",,,"0","0",,,"-188,000"
			CommonStockIssuance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"-188,000"
			CommonStockPayments,"-305,485,000","-89,736,000","-138,183,000","-77,566,000","0","0","0","0","0","-12,406,000","0","0",,,,,,,,,,,,,"0","0","-30,000,000","-15,000,000","0","-5,650,000","-9,350,000","-2,000",,,,,,,,,,,
		CashDividendsPaid,,,,,,,,,,,,,,"-58,000","0","-21,000","-17,000","-287,000","-9,000","-33,000","-1,392,000","-110,000","-8,550,000","-17,975,000","-21,107,000","-17,674,000","-17,948,000","-18,108,000","-18,164,000","-18,098,000","-18,474,000","-18,232,000","-17,716,000","-17,691,000","-18,051,000","-17,940,000","0","-184,000","-39,797,000","7,000","-5,640,000","-457,547,000","-3,842,000"
			CommonStockDividendPaid,,,,,,,,,,,,,,"-58,000","0","-21,000","-17,000","-287,000","-9,000","-33,000","-1,392,000","-110,000","-8,550,000","-17,975,000","-21,107,000","-17,674,000","-17,948,000","-18,108,000","-18,164,000","-18,098,000","-18,474,000","-18,232,000","-17,716,000","-17,691,000","-18,051,000","-17,940,000","0","-184,000","-39,797,000","7,000","-5,640,000","-457,547,000","-3,842,000"
		ProceedsFromStockOptionExercised,"4,641,000","1,127,000","1,342,000","533,000","1,639,000","2,393,000","2,555,000","147,000","15,000","203,000","217,000","1,243,000","1,620,000","715,000","1,091,000","2,006,000","1,178,000","7,000","0","0","11,000","0","0","0","70,000","12,000",,,,,,,,,,,,,,,,,
		NetOtherFinancingCharges,"-48,369,000","-7,949,000","-2,143,000","-25,521,000","-12,756,000","-4,129,000","-6,785,000","-2,556,000","-1,520,000","-3,602,000","-401,000","-827,000","-592,000","-3,774,000","-9,222,000","-673,000","-635,000","-1,634,000","-475,000","-143,000","-721,000","-16,139,000","-25,000","-280,000","-990,000","-334,000","-5,000","-2,000","-19,702,000","-5,000","-79,000","-4,000","-52,000","-78,000","-852,000","-7,000","-31,772,000","-2,283,000","-3,665,000","0","-203,000","-6,821,000","-46,000"
EndCashPosition,"380,612,000","380,612,000","444,486,000","555,158,000","617,717,000","432,708,000","435,225,000","489,871,000","377,173,000","193,728,000","40,925,000","52,590,000","44,819,000","52,814,000","35,007,000","127,372,000","34,720,000","40,651,000","33,178,000","52,342,000","33,834,000","33,217,000","68,958,000","55,807,000","29,234,000","41,492,000","18,971,000","119,651,000","52,931,000","43,369,000","43,906,000","115,192,000","63,006,000","61,240,000","116,841,000","210,516,000","93,936,000","59,367,000","45,675,000","142,843,000","97,750,000","83,493,000","66,663,000"
	ChangesInCash,"-52,096,000","-63,874,000","-110,672,000","-62,559,000","185,009,000","-2,517,000","-54,646,000","112,698,000","183,445,000","152,803,000","-11,665,000","7,771,000","-7,995,000","17,807,000","-92,365,000","92,652,000","-5,931,000","6,654,000","-19,164,000","18,508,000","617,000","-35,741,000","13,151,000","26,573,000","-12,258,000","22,521,000","-100,680,000","66,720,000","9,562,000","-537,000","-71,286,000","52,186,000","1,766,000","-55,601,000","-93,675,000","116,580,000","34,569,000","13,692,000","-97,168,000","45,093,000","14,257,000","16,830,000","-37,510,000"
	BeginningCashPosition,"432,708,000","444,486,000","555,158,000","617,717,000","432,708,000","435,225,000","489,871,000","377,173,000","193,728,000","40,925,000","52,590,000","44,819,000","52,814,000","35,007,000","127,372,000","34,720,000","40,651,000","33,997,000","52,342,000","33,834,000","33,217,000","68,958,000","55,807,000","29,234,000","41,492,000","18,971,000","119,651,000","52,931,000","43,369,000","43,906,000","115,192,000","63,006,000","61,240,000","116,841,000","210,516,000","93,936,000","59,367,000","45,675,000","142,843,000","97,750,000","83,493,000","66,663,000","104,173,000"
CapitalExpenditure,"-148,666,000","-35,110,000","-55,263,000","-28,610,000","-29,683,000","-15,298,000","-33,460,000","-22,016,000","-4,450,000","-49,249,000","-42,337,000","-40,142,000","-64,801,000","-47,937,000","-38,892,000","-43,506,000","-51,550,000","-45,822,000","-32,879,000","-36,463,000","-46,322,000","-56,853,000","-25,022,000","-32,272,000","-55,378,000","-47,846,000","-40,293,000","-33,595,000","-42,861,000","-40,673,000","-31,832,000","-30,862,000","-47,020,000","-46,827,000","-40,406,000","-37,827,000","-55,706,000","-32,319,000","-36,769,000","-39,373,000","-58,540,000","-57,063,000","-61,765,000"
IssuanceOfCapitalStock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0","0",,,"0","0",,,"0","0",,,"-188,000"
IssuanceOfDebt,,,"0","1,922,222,000","0","0","0","491,323,000","222,335,000","272,500,000","25,000,000","50,000,000","164,000,000","55,000,000","583,935,000","0","10,000,000","45,000,000","15,000,000","0","20,000,000","1,058,955,000","24,351,000","15,000,000","10,000,000","60,000,000","15,000,000","0","280,000,000","45,000,000","0","0","40,000,000","0","0","0","-28,545,000","30,000,000","0","0","-61,000,000","548,163,000","36,000,000"
RepaymentOfDebt,"-2,031,852,000","-3,000,000","-3,000,000","-2,021,976,000","-3,876,000","-3,876,000","-3,876,000","-314,877,000","-5,376,000","-13,876,000","-28,877,000","-148,876,000","-87,876,000","-23,877,000","-557,812,000","-5,926,000","-70,927,000","-10,927,000","-5,926,000","-45,927,000","-53,720,000","-1,026,336,000","0","-84,212,000","-24,213,000","-4,212,000","-34,212,000","-4,213,000","-294,212,000","-18,513,000","-3,512,000","-35,000,000","-43,513,000","-3,512,000","-3,513,000","-6,513,000","-177,000,000","-5,229,000","-5,229,000","-77,333,000","-9,332,000","-1,786,000","-4,125,000"
RepurchaseOfCapitalStock,"-305,485,000","-89,736,000","-138,183,000","-77,566,000","0","0","0","0","0","-12,406,000","0","0",,,,,,,,,,,,,"0","0","-30,000,000","-15,000,000","0","-5,650,000","-9,350,000","-2,000",,,,,,,,,,,
FreeCashFlow,"406,747,000","35,684,000","31,312,000","139,749,000","200,002,000","3,095,000","-46,540,000","-61,339,000","-32,009,000","-90,016,000","-7,604,000","106,155,000","64,897,000","-10,249,000","-12,415,000","97,138,000","54,947,000","-25,505,000","-28,201,000","63,013,000","36,289,000","-51,161,000","-3,481,000","114,862,000","24,128,000","-15,615,000","-33,939,000","104,243,000","61,539,000","-2,991,000","-40,239,000","105,568,000","73,478,000","-33,816,000","-26,929,000","140,759,000","17,851,000","-8,145,000","-35,904,000","122,419,000","90,432,000","-65,179,000","-65,309,000"