name,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016
TotalAssets,"8,944,937,000","7,536,306,000","7,111,165,000","6,820,815,000","5,058,780,000","5,024,238,000","4,817,774,000","4,704,029,000","3,898,510,000","4,011,924,000","3,864,372,000","2,776,025,000","2,825,743,000","2,714,106,000","2,783,776,000","2,950,713,000","3,182,030,000","3,421,566,000","3,542,380,000","3,875,474,000","4,041,777,000","1,722,792,000"
	CurrentAssets,"6,059,808,000","4,854,002,000","4,472,029,000","4,336,959,000","3,238,699,000","3,337,975,000","3,315,714,000","3,258,349,000","2,527,871,000","2,643,986,000","2,677,063,000","1,539,755,000","1,532,840,000","1,675,928,000","1,725,127,000","1,868,850,000","2,111,231,000","2,366,794,000","2,547,731,000","3,046,898,000","3,463,206,000","1,179,985,000"
		CashCashEquivalentsAndShortTermInvestments,"5,000,991,000","3,692,885,000","3,481,821,000","3,467,345,000","2,556,697,000","2,537,540,000","2,725,005,000","2,829,569,000","2,081,875,000","2,112,805,000","2,260,730,000","1,184,794,000","1,208,732,000","1,279,063,000","1,414,407,000","1,570,003,000","1,821,353,000","2,043,039,000","2,298,068,000","2,797,596,000","3,242,556,000","987,368,000"
			CashAndCashEquivalents,"2,412,372,000","1,993,809,000","1,972,358,000","2,051,961,000","967,519,000","545,618,000","824,070,000","1,251,721,000","901,342,000","520,317,000","728,828,000","335,744,000","245,639,000","387,149,000","350,398,000","393,183,000","466,323,000","334,063,000","317,554,000","501,677,000","1,427,114,000","150,121,000"
				CashFinancial,,,,,,,,,,,,,,"267,715,000","325,302,000","360,035,000","370,379,000","267,715,000","186,056,000","163,285,000","157,191,000",
				CashEquivalents,,,,,,,,,,,,,,"119,434,000","25,096,000","33,148,000","95,944,000","66,348,000","131,498,000","338,392,000","1,269,923,000",
			OtherShortTermInvestments,"2,588,619,000","1,699,076,000","1,509,463,000","1,415,384,000","1,589,178,000","1,991,922,000","1,900,935,000","1,577,848,000","1,180,533,000","1,592,488,000","1,531,902,000","849,050,000","963,093,000","891,914,000","1,064,009,000","1,176,820,000","1,355,030,000","1,708,976,000","1,980,514,000","2,295,919,000","1,815,442,000","837,247,000"
		Receivables,"941,715,000","1,068,873,000","913,539,000","797,146,000","612,757,000","744,288,000","529,872,000","379,046,000","394,053,000","492,194,000","374,090,000","313,504,000","282,407,000","354,965,000","261,833,000","244,815,000","231,409,000","279,473,000","194,971,000","171,525,000","147,677,000","162,659,000"
			AccountsReceivable,"941,715,000","1,068,873,000","913,539,000","797,146,000","612,757,000","744,288,000","529,872,000","379,046,000","394,053,000","492,194,000","374,090,000","313,504,000","282,407,000","354,965,000","261,833,000","244,815,000","231,409,000","279,473,000","194,971,000","171,525,000","147,677,000","162,659,000"
		PrepaidAssets,"117,102,000","92,244,000","76,669,000","72,468,000","69,245,000","56,147,000","60,837,000","49,734,000","51,943,000","38,987,000","42,243,000","41,457,000","41,701,000","41,900,000","48,887,000","54,032,000","58,469,000","44,282,000","54,692,000","77,777,000","72,973,000","29,958,000"
	TotalNonCurrentAssets,"2,885,129,000","2,682,304,000","2,639,136,000","2,483,856,000","1,820,081,000","1,686,263,000","1,502,060,000","1,445,680,000","1,370,639,000","1,367,938,000","1,187,309,000","1,236,270,000","1,292,903,000","1,038,178,000","1,058,649,000","1,081,863,000","1,070,799,000","1,054,772,000","994,649,000","828,576,000","578,571,000","542,807,000"
		NetPPE,"640,468,000","524,896,000","481,127,000","478,495,000","446,094,000","448,437,000","444,340,000","434,689,000","441,230,000","449,114,000","427,298,000","457,185,000","479,788,000","212,560,000","216,609,000","214,230,000","191,043,000","166,762,000","143,112,000","128,031,000","116,132,000","100,585,000"
			GrossPPE,"640,468,000","700,156,000","481,127,000","478,495,000","446,094,000","582,889,000","444,340,000","434,689,000","441,230,000","561,674,000","427,298,000","457,185,000","479,788,000","279,556,000",,,,"204,525,000",,,,
				Properties,,"0",,,"0","0","0","0","0","0","0","0","0","0",,,,"0",,,,
				LandAndImprovements,,,,,,,,,,,,,,"0",,,,"4,630,000",,,,
				BuildingsAndImprovements,,,,,"269,023,000","269,728,000","269,141,000","259,564,000","267,479,000","0","250,225,000","271,745,000","284,486,000","54,050,000",,,,"59,530,000",,,,
				MachineryFurnitureEquipment,,"130,476,000",,,,"110,027,000",,,,"112,894,000",,,,"103,490,000",,,,"78,272,000",,,,
				OtherProperties,"640,468,000","322,252,000","481,127,000","478,495,000","446,094,000","269,728,000","444,340,000","434,689,000","441,230,000","275,447,000","427,298,000","457,185,000","479,788,000",,,,,,,,,
				ConstructionInProgress,,"44,304,000",,,,"27,284,000",,,,"8,183,000",,,,"14,751,000",,,,"9,841,000",,,,
				Leases,,"203,124,000",,,,"175,850,000",,,,"165,150,000",,,,"107,265,000",,,,"52,252,000",,,,
			AccumulatedDepreciation,,"-175,260,000",,,,"-134,452,000",,,,"-112,560,000",,,,"-66,996,000",,,,"-37,763,000",,,,
		GoodwillAndOtherIntangibleAssets,"1,937,594,000","1,866,106,000","1,745,239,000","1,717,927,000","1,158,193,000","1,045,188,000","907,909,000","862,470,000","840,289,000","853,274,000","694,129,000","708,285,000","744,982,000","758,424,000","770,659,000","782,679,000","802,232,000","806,355,000","777,435,000","638,830,000","411,986,000","395,119,000"
			Goodwill,"1,645,284,000","1,588,452,000","1,484,108,000","1,453,766,000","1,025,710,000","939,259,000","816,113,000","775,185,000","756,389,000","761,153,000","621,758,000","628,474,000","629,596,000","632,370,000","634,186,000","635,482,000","645,707,000","639,882,000","612,823,000","502,825,000","332,205,000","319,137,000"
			OtherIntangibleAssets,"292,310,000","277,654,000","261,131,000","264,161,000","132,483,000","105,929,000","91,796,000","87,285,000","83,900,000","92,121,000","72,371,000","79,811,000","115,386,000","126,054,000","136,473,000","147,197,000","156,525,000","166,473,000","164,612,000","136,005,000","79,781,000","75,982,000"
		OtherNonCurrentAssets,"307,067,000","291,302,000","412,770,000","287,434,000","215,794,000","192,638,000","149,811,000","148,521,000","89,120,000","65,550,000","65,882,000","70,800,000","68,133,000","67,194,000","71,381,000","84,954,000","77,524,000","81,655,000","74,102,000","61,715,000","50,453,000","47,103,000"
TotalLiabilitiesNetMinorityInterest,"5,381,901,000","3,746,138,000","3,671,049,000","3,912,814,000","3,352,602,000","2,694,262,000","2,619,003,000","2,509,364,000","1,773,603,000","1,752,011,000","1,539,957,000","659,327,000","659,866,000","403,107,000","399,684,000","366,645,000","390,182,000","429,239,000","367,110,000","334,567,000","306,259,000","399,083,000"
	CurrentLiabilities,"842,799,000","851,786,000","808,496,000","748,147,000","751,928,000","667,327,000","610,106,000","543,612,000","523,191,000","499,675,000","369,063,000","339,937,000","322,904,000","292,691,000","285,520,000","279,342,000","301,357,000","346,256,000","296,164,000","258,309,000","242,285,000","351,949,000"
		PayablesAndAccruedExpenses,"791,115,000","342,859,000","752,305,000","694,026,000","707,056,000","248,109,000","569,112,000","500,857,000","483,002,000","263,070,000","319,338,000","292,837,000","276,826,000","125,695,000","285,520,000","279,342,000","301,357,000","193,784,000","296,164,000","258,309,000","242,285,000","351,949,000"
			Payables,"180,387,000","125,282,000","91,769,000","79,089,000","126,132,000","110,027,000","61,978,000","58,618,000","54,068,000","46,886,000","56,572,000","51,902,000","31,827,000","30,876,000","20,175,000","22,644,000","28,562,000","81,533,000","15,207,000","17,770,000","13,849,000","8,419,000"
				AccountsPayable,"180,387,000","125,282,000","91,769,000","79,089,000","126,132,000","71,908,000","61,978,000","58,618,000","54,068,000","46,886,000","56,572,000","51,902,000","31,827,000","30,876,000","20,175,000","22,644,000","28,562,000","71,194,000","15,207,000","17,770,000","13,849,000","8,419,000"
				TotalTaxPayable,,,,,,"38,119,000",,,,,,,,,,,,"10,339,000",,,,
			CurrentAccruedExpenses,"610,728,000","217,577,000","660,536,000","614,937,000","580,924,000","138,082,000","507,134,000","442,239,000","428,934,000","216,184,000","262,766,000","240,935,000","244,999,000","94,819,000","265,345,000","256,698,000","272,795,000","112,251,000","280,957,000","240,539,000","228,436,000","343,530,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,,"177,659,000",,,,"141,046,000",,,,"43,985,000",,,,"41,610,000",,,,"37,648,000",,,,
		CurrentDebtAndCapitalLeaseObligation,"51,684,000","52,396,000","56,191,000","54,121,000","44,872,000","41,077,000","40,994,000","42,755,000","40,189,000","42,179,000","49,725,000","47,100,000","46,078,000",,,,,,,,,
			CurrentCapitalLeaseObligation,"51,684,000","52,396,000","56,191,000","54,121,000","44,872,000","41,077,000","40,994,000","42,755,000","40,189,000","42,179,000","49,725,000","47,100,000","46,078,000",,,,,,,,,
		CurrentDeferredLiabilities,,"44,473,000",,,,,,,,"20,082,000",,,,,,,,,,,,
			CurrentDeferredRevenue,,"44,473,000",,,,,,,,"20,082,000",,,,,,,,,,,,
		OtherCurrentLiabilities,,"234,399,000",,,,"237,095,000",,,,"130,359,000",,,,"125,386,000",,,,"114,824,000",,,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,539,102,000","2,894,352,000","2,862,553,000","3,164,667,000","2,600,674,000","2,026,935,000","2,008,897,000","1,965,752,000","1,250,412,000","1,252,336,000","1,170,894,000","319,390,000","336,962,000","110,416,000","114,164,000","87,303,000","88,825,000","82,983,000","70,946,000","76,258,000","63,974,000","47,134,000"
		LongTermDebtAndCapitalLeaseObligation,"4,163,677,000","2,578,596,000","2,544,585,000","2,852,409,000","2,527,052,000","1,962,461,000","1,937,351,000","1,903,816,000","1,193,093,000","1,194,954,000","1,165,189,000","311,663,000","329,293,000",,,,,"16,033,000",,,,
			LongTermDebt,"3,736,843,000","2,253,087,000","2,252,079,000","2,550,829,000","2,245,203,000","1,675,169,000","1,650,246,000","1,625,743,000","903,339,000","891,776,000","880,391,000",,,,,,,,,,,
			LongTermCapitalLeaseObligation,"426,834,000","325,509,000","292,506,000","301,580,000","281,849,000","287,292,000","287,105,000","278,073,000","289,754,000","303,178,000","284,798,000","311,663,000","329,293,000",,,,,"16,033,000",,,,
		NonCurrentDeferredLiabilities,,,,,,,,,,"0",,,,"28,370,000",,,,"22,763,000",,,,
		OtherNonCurrentLiabilities,"375,425,000","315,756,000","317,968,000","312,258,000","73,622,000","64,474,000","71,546,000","61,936,000","57,319,000","57,382,000","5,705,000","7,727,000","7,669,000","82,046,000","114,164,000","87,303,000","88,825,000","44,187,000","70,946,000","76,258,000","63,974,000","47,134,000"
TotalEquityGrossMinorityInterest,"3,563,036,000","3,790,168,000","3,440,116,000","2,908,001,000","1,706,178,000","2,329,976,000","2,198,771,000","2,194,665,000","2,124,907,000","2,259,913,000","2,324,415,000","2,116,698,000","2,165,877,000","2,310,999,000","2,384,092,000","2,584,068,000","2,791,848,000","2,992,327,000","3,175,270,000","3,540,907,000","3,735,518,000","1,323,709,000"
	StockholdersEquity,"3,563,036,000","3,790,168,000","3,440,116,000","2,908,001,000","1,706,178,000","2,329,976,000","2,198,771,000","2,194,665,000","2,124,907,000","2,259,913,000","2,324,415,000","2,116,698,000","2,165,877,000","2,310,999,000","2,384,092,000","2,584,068,000","2,791,848,000","2,992,327,000","3,175,270,000","3,540,907,000","3,735,518,000","1,323,709,000"
		CapitalStock,"16,000","16,000","15,000","15,000","15,000","14,000","14,000","14,000","14,000","14,000","13,000","13,000","14,000","13,000","13,000","13,000","12,000","12,000","12,000","12,000","12,000","10,000"
			PreferredStock,,,,,,,,,,,,,,,,,,"0","0","0","0","0"
			CommonStock,"16,000","16,000","15,000","15,000","15,000","14,000","14,000","14,000","14,000","14,000","13,000","13,000","14,000","13,000","13,000","13,000","12,000","12,000","12,000","12,000","12,000","10,000"
		AdditionalPaidInCapital,"12,211,123,000","12,069,097,000","11,737,338,000","11,129,196,000","9,777,646,000","10,200,141,000","9,968,707,000","9,773,857,000","9,380,435,000","9,205,256,000","9,036,801,000","8,592,434,000","8,388,608,000","8,220,417,000","8,098,519,000","7,971,610,000","7,813,325,000","7,634,825,000","7,470,272,000","7,400,842,000","7,157,585,000","4,256,452,000"
		RetainedEarnings,"-8,644,090,000","-8,284,466,000","-8,307,016,000","-8,235,057,000","-8,083,393,000","-7,891,542,000","-7,778,449,000","-7,578,597,000","-7,252,646,000","-6,945,930,000","-6,705,226,000","-6,477,851,000","-6,222,677,000","-5,912,578,000","-5,720,910,000","-5,395,762,000","-5,042,452,000","-4,656,667,000","-4,306,696,000","-3,863,537,000","-3,420,444,000","-2,930,696,000"
		GainsLossesNotAffectingRetainedEarnings,"-4,013,000","5,521,000","9,779,000","13,847,000","11,910,000","21,363,000","8,499,000","-609,000","-2,896,000","573,000","-7,173,000","2,102,000","-68,000","3,147,000","6,470,000","8,207,000","20,963,000","14,157,000","11,682,000","3,590,000","-1,635,000","-2,057,000"
TotalCapitalization,"7,299,879,000","6,043,255,000","5,692,195,000","5,458,830,000","3,951,381,000","4,005,145,000","3,849,017,000","3,820,408,000","3,028,246,000","3,151,689,000","3,204,806,000","2,116,698,000","2,165,877,000","2,310,999,000","2,384,092,000","2,584,068,000","2,791,848,000","2,992,327,000","3,175,270,000","3,540,907,000","3,735,518,000","1,323,709,000"
CommonStockEquity,"3,563,036,000","3,790,168,000","3,440,116,000","2,908,001,000","1,706,178,000","2,329,976,000","2,198,771,000","2,194,665,000","2,124,907,000","2,259,913,000","2,324,415,000","2,116,698,000","2,165,877,000","2,310,999,000","2,384,092,000","2,584,068,000","2,791,848,000","2,992,327,000","3,175,270,000","3,540,907,000","3,735,518,000","1,323,709,000"
CapitalLeaseObligations,"478,518,000","377,905,000","348,697,000","355,701,000","326,721,000","328,369,000","328,099,000","320,828,000","329,943,000","345,357,000","334,523,000","358,763,000","375,371,000",,,,,"16,033,000",,,,
NetTangibleAssets,"1,625,442,000","1,924,062,000","1,694,877,000","1,190,074,000","547,985,000","1,284,788,000","1,290,862,000","1,332,195,000","1,284,618,000","1,406,639,000","1,630,286,000","1,408,413,000","1,420,895,000","1,552,575,000","1,613,433,000","1,801,389,000","1,989,616,000","2,185,972,000","2,397,835,000","2,902,077,000","3,323,532,000","928,590,000"
WorkingCapital,"5,217,009,000","4,002,216,000","3,663,533,000","3,588,812,000","2,486,771,000","2,670,648,000","2,705,608,000","2,714,737,000","2,004,680,000","2,144,311,000","2,308,000,000","1,199,818,000","1,209,936,000","1,383,237,000","1,439,607,000","1,589,508,000","1,809,874,000","2,020,538,000","2,251,567,000","2,788,589,000","3,220,921,000","828,036,000"
InvestedCapital,"7,299,879,000","6,043,255,000","5,692,195,000","5,458,830,000","3,951,381,000","4,005,145,000","3,849,017,000","3,820,408,000","3,028,246,000","3,151,689,000","3,204,806,000","2,116,698,000","2,165,877,000","2,310,999,000","2,384,092,000","2,584,068,000","2,791,848,000","2,992,327,000","3,175,270,000","3,540,907,000","3,735,518,000","1,323,709,000"
TangibleBookValue,"1,625,442,000","1,924,062,000","1,694,877,000","1,190,074,000","547,985,000","1,284,788,000","1,290,862,000","1,332,195,000","1,284,618,000","1,406,639,000","1,630,286,000","1,408,413,000","1,420,895,000","1,552,575,000","1,613,433,000","1,801,389,000","1,989,616,000","2,185,972,000","2,397,835,000","2,902,077,000","3,323,532,000","928,590,000"
TotalDebt,"4,215,361,000","2,630,992,000","2,600,776,000","2,906,530,000","2,571,924,000","2,003,538,000","1,978,345,000","1,946,571,000","1,233,282,000","1,237,133,000","1,214,914,000","358,763,000","375,371,000",,,,,"16,033,000",,,,
NetDebt,"1,324,471,000","259,278,000","279,721,000","498,868,000","1,277,684,000","1,129,551,000","826,176,000","374,022,000","1,997,000","371,459,000","151,563,000",,,,,,,,,,,
ShareIssued,"1,632,563,000","1,619,283,000","1,605,153,000","1,576,744,000","1,519,000,000","1,503,333,000","1,484,716,000","1,463,620,000","1,439,589,000","1,415,796,014","1,394,536,000","1,372,149,000","1,334,932,000","1,317,761,000","1,291,217,000","1,273,163,000","1,254,439,000","1,222,202,000","1,201,736,000","1,180,002,000","1,178,850,000","1,157,270,170"
OrdinarySharesNumber,"1,632,563,000","1,619,283,000","1,605,153,000","1,576,744,000","1,519,000,000","1,503,333,000","1,484,716,000","1,463,620,000","1,439,589,000","1,415,796,014","1,394,536,000","1,372,149,000","1,334,932,000","1,317,761,000","1,291,217,000","1,273,163,000","1,254,439,000","1,222,202,000","1,201,736,000","1,180,002,000","1,178,850,000","1,157,270,170"